Matrix millisec_spmv
n4c6-b2 0.004967
n4c6-b3 0.004939
n4c6-b4 0.005090
n4c6-b5 0.007230
n4c6-b6 0.014070
n4c6-b7 0.023010
n4c6-b8 0.041993
n4c6-b9 0.041000
Na5 0.006648
NACA0015 0.143834
nasa1824 0.004918
nasa2146 0.003925
nasa2910 0.004956
nasa4704 0.004942
nasasrb 0.038149
nc2010 0.031987
ncvxbqp1 0.007393
ncvxqp1 0.004452
ncvxqp3 0.009174
ncvxqp5 0.008192
ncvxqp7 0.010302
ncvxqp9 0.005134
nd12k 0.143610
nd2010 0.013411
nd24k 0.283814
nd3k 0.035873
nd6k 0.070867
ne2010 0.019795
nemeth01 0.007242
nemeth02 0.006226
nemeth03 0.006217
nemeth04 0.006223
nemeth05 0.006209
nemeth06 0.006180
nemeth07 0.006225
nemeth08 0.006216
nemeth09 0.006177
nemeth10 0.006267
nemeth11 0.006311
nemeth12 0.006479
nemeth13 0.006501
nemeth14 0.006594
nemeth15 0.006647
nemeth16 0.006735
nemeth17 0.006804
nemeth18 0.006970
nemeth19 0.008536
nemeth20 0.013104
nemeth21 0.016178
nemeth22 0.017628
nemeth23 0.019153
nemeth24 0.019176
nemeth25 0.019229
nemeth26 0.019218
nemscem 0.005183
nemsemm1 0.043758
nemsemm2 0.016015
nemspmm1 0.004658
nemspmm2 0.005323
nemswrld 0.006292
neos1 0.009592
neos2 0.015555
neos3 0.202510
neos 0.031827
net100 0.027840
net125 0.035076
net150 0.042250
net25 0.007695
net4-1 0.070001
net50 0.017085
net75 0.022796
netherlands_osm 0.160954
netscience 0.004984
netz4504_dual 0.003921
netz4504 0.004868
nh2010 0.006991
nl 0.004941
nlpkkt80 0.421357
NLR 1.784750
nm2010 0.021985
nmos3 0.008162
nnc1374 0.004970
nnc666 0.004948
nopoly 0.004886
nopss_11k 0.005166
nos1 0.004939
nos2 0.004967
nos3 0.004980
nos6 0.004929
nos7 0.004919
NotreDame_actors 0.056111
NotreDame_yeast 0.005185
N_pid 0.008911
N_reactome 0.017399
ns3Da 0.025647
nsct 0.014057
nsir 0.006316
nug08-3rd 0.005015
nv2010 0.011752
ny2010 0.037707
obstclae 0.005252
odepa400 0.003920
odepb400 0.005252
ODLIS 0.005534
offshore 0.077764
oh2010 0.038961
ohne2 0.156247
oilpan 0.048223
ok2010 0.028522
olafu 0.015523
olesnik0 0.013133
olm1000 0.004861
olm100 0.005097
olm2000 0.004920
olm5000 0.005004
olm500 0.004955
onera_dual 0.006169
onetone1 0.008373
onetone2 0.005685
OPF_10000 0.008799
OPF_3754 0.005128
OPF_6000 0.006909
opt1 0.023826
or2010 0.023045
orani678 0.005905
orbitRaising_2 0.005008
orbitRaising_3 0.004943
orbitRaising_4 0.004824
Oregon-1 0.052684
Oregon-2 0.027655
orsirr_1 0.004920
orsirr_2 0.004867
orsreg_1 0.005001
p010 0.008935
p05 0.006134
p2756 0.005072
p2p-Gnutella04 0.005053
p2p-Gnutella05 0.004933
p2p-Gnutella06 0.005199
p2p-Gnutella08 0.004903
p2p-Gnutella09 0.004983
p2p-Gnutella24 0.006396
p2p-Gnutella25 0.005593
p2p-Gnutella30 0.005454
p2p-Gnutella31 0.006751
p6000 0.033739
pa2010 0.041666
packing-500x100x100-b050 0.642785
para-10 0.115547
parabolic_fem 0.065314
patents_main 0.024760
patents 1.055598
pattern1 0.110071
pcb1000 0.009728
pcb3000 0.033624
pcrystk02 0.014062
pcrystk03 0.023140
pct20stif 0.037501
pdb1HYS 0.048793
pde225 0.004805
pde2961 0.003816
pde900 0.004898
Pd 0.004949
pds-100 0.026579
pds10 0.006196
pds-30 0.010102
pds-40 0.012756
pds-50 0.015757
pds-60 0.019547
pds-70 0.022455
pds-80 0.025266
pds-90 0.026717
pesa 0.004920
pf2177 0.004890
pfinan512 0.009770
pgp2 0.004994
PGPgiantcompo 0.007920
photogrammetry2 0.005756
photogrammetry 0.004990
piston 0.004864
pivtol 0.005003
pkustk01 0.018523
pkustk02 0.010916
pkustk03 0.045144
pkustk04 0.068848
pkustk05 0.030307
pkustk06 0.034639
pkustk07 0.029536
pkustk08 0.037613
pkustk09 0.026053
pkustk10 0.057542
pkustk11 0.065340
pkustk12 0.113081
pkustk13 0.081897
pkustk14 0.171497
plat1919 0.005030
plbuckle 0.004980
plddb 0.004987
pli 0.019838
pltexpa 0.004977
poisson3Da 0.007835
poisson3Db 0.051809
polblogs 0.004921
poli3 0.019074
poli4 0.018200
poli_large 0.025268
poli 0.005942
pores_2 0.004953
pores_3 0.004998
power 0.005012
powersim 0.004909
PR02R 0.106744
pre2 0.143046
preferentialAttachment 0.032904
Pres_Poisson 0.008273
primagaz 0.010566
progas 0.004898
psmigr_1 0.009103
psmigr_2 0.008602
psmigr_3 0.009093
psse0 0.003970
psse1 0.004996
psse2 0.004949
pwtk 0.151765
pwt 0.005832
qa8fk 0.029501
qa8fm 0.029535
qc2534 0.005332
qh1484 0.005228
qh768 0.004937
qh882 0.005019
qiulp 0.006452
qpband 0.005015
QRpivot 0.005019
r05 0.006321
radfr1 0.004995
raefsky1 0.004690
raefsky2 0.004683
raefsky3 0.019811
raefsky4 0.019065
raefsky5 0.004880
raefsky6 0.004283
rail_1357 0.005054
rail_20209 0.004902
rail_5177 0.004828
rail_79841 0.009052
Raj1 1.114192
rajat01 0.017363
rajat02 0.007811
rajat03 0.004946
rajat04 0.006052
rajat06 0.005066
rajat07 0.004917
rajat08 0.005299
rajat09 0.005472
rajat10 0.005937
rajat12 0.015788
rajat13 0.058470
rajat15 0.025073
rajat16 0.341007
rajat18 0.292173
rajat19 0.009168
rajat20 0.305758
rajat21 3.824017
rajat22 0.071523
rajat23 0.045059
rajat24 1.692256
rajat25 0.313886
rajat26 0.069820
rajat27 0.031992
ramage02 0.032594
rat 0.004813
rdb1250l 0.003805
rdb1250 0.005011
rdb200l 0.004917
rdb200 0.005090
rdb2048 0.004886
rdb2048_noL 0.005024
rdb3200l 0.004993
rdb450l 0.005050
rdb450 0.004927
rdb5000 0.004970
rdb800l 0.004998
rdb968 0.004925
rdist1 0.005066
rdist2 0.004933
rdist3a 0.004955
rel6 0.005123
rel7 0.004897
rel8 0.018075
rel9 0.456245
relat6 0.005037
relat7 0.004981
relat8 0.023238
reorientation_1 0.006841
reorientation_2 0.011144
reorientation_3 0.016646
reorientation_4 0.017851
reorientation_5 0.019407
reorientation_6 0.019962
reorientation_7 0.020220
reorientation_8 0.019538
Reuters911 0.013782
RFdevice 0.012813
rgg_n_2_15_s0 0.009346
rgg_n_2_16_s0 0.016211
rgg_n_2_17_s0 0.033142
rgg_n_2_18_s0 0.065363
rgg_n_2_19_s0 0.135970
rgg_n_2_20_s0 0.286106
rgg_n_2_21_s0 0.641952
rgg_n_2_22_s0 1.515442
ri2010 0.004987
rim 0.016763
rlfddd 0.005242
rlfdual 0.006265
rlfprim 0.006687
rma10 0.033146
road_central 2.157070
roadNet-CA 0.125989
roadNet-PA 0.071604
roadNet-TX 0.090720
road_usa 2.249398
Roget 0.004960
rosen10 0.014664
rosen2 0.008713
rosen8 0.005923
rotor2 0.004959
route 0.020625
Rucci1 0.121224
rw136 0.004830
rw496 0.003985
rw5151 0.004953
S10PI_n1 0.005068
S10PI_n 0.005036
s1rmq4m1 0.005095
s1rmt3m1 0.004957
S20PI_n1 0.004966
S20PI_n 0.004998
s2rmq4m1 0.005084
s2rmt3m1 0.004938
s3dkq4m2 0.061223
s3dkt3m2 0.053263
s3rmt3m1 0.005742
s3rmt3m3 0.005528
S40PI_n1 0.005027
S40PI_n 0.005008
s4dkt3m2 0.056600
S80PI_n1 0.005201
S80PI_n 0.003924
saylr1 0.005784
saylr3 0.004969
saylr4 0.004930
sc2010 0.022272
sc205-2r 0.005029
scagr7-2b 0.004891
scagr7-2c 0.005108
scagr7-2r 0.004967
scfxm1-2b 0.005596
scfxm1-2r 0.006882
SciMet 0.005338
scircuit 0.026717
scrs8-2b 0.005390
scrs8-2r 0.004108
scsd8-2b 0.005180
scsd8-2r 0.006448
sctap1-2b 0.004869
sctap1-2c 0.005066
sctap1-2r 0.006035
sd2010 0.009458
se 0.004986
seymourl 0.005309
sgpf5y6 0.022958
shallow_water1 0.005988
shallow_water2 0.005931
shar_te2-b1 0.005038
shar_te2-b2 0.012289
shar_te2-b3 0.015941
sherman1 0.004939
sherman2 0.004896
sherman3 0.004982
sherman4 0.005038
sherman5 0.005080
shermanACa 0.031164
shermanACb 0.125194
shermanACd 0.056587
ship_001 0.051735
ship_003 0.094290
shipsec1 0.094949
shipsec5 0.123570
shipsec8 0.083638
shl_0 0.019660
shl_200 0.020430
shl_400 0.019931
shock-9 0.005000
shuttle_eddy 0.004908
shyy161 0.005742
shyy41 0.004988
Si10H16 0.014196
Si2 0.004869
Si34H36 0.075694
Si41Ge41H72 0.192682
Si5H12 0.011845
Si87H76 0.157865
Sieber 0.025823
SiH4 0.004875
SiNa 0.005211
sinc12 0.005873
sinc15 0.007801
sinc18 0.016428
SiO2 0.161162
SiO 0.023315
sit100 0.004942
skirt 0.004775
slptsk 0.004872
SmaGri 0.006510
small 0.005048
smallworld 0.020758
sme3Da 0.014368
sme3Db 0.032565
sme3Dc 0.049633
smt 0.043287
soc-Epinions1 0.031412
soc-sign-epinions 0.057060
soc-sign-Slashdot081106 0.017036
soc-sign-Slashdot090216 0.017751
soc-sign-Slashdot090221 0.018037
soc-Slashdot0811 0.038520
soc-Slashdot0902 0.040536
south31 0.006232
spaceShuttleEntry_1 0.005263
spaceShuttleEntry_2 0.010470
spaceShuttleEntry_3 0.012499
spaceShuttleEntry_4 0.016597
spaceStation_10 0.004906
spaceStation_11 0.005102
spaceStation_12 0.004966
spaceStation_13 0.004901
spaceStation_14 0.004918
spaceStation_4 0.004955
spaceStation_5 0.004921
spaceStation_6 0.004968
spaceStation_7 0.005229
spaceStation_8 0.004914
spaceStation_9 0.005086
sparsine 0.042904
specular 0.099538
spiral 0.005074
spmsrtls 0.005232
srb1 0.040767
sstmodel 0.004865
Stanford_Berkeley 0.927213
Stanford 0.622319
stat96v1 0.006777
stat96v4 0.120576
stat96v5 0.004359
std1_Jac2_db 0.010574
std1_Jac2 0.020828
std1_Jac3_db 0.010591
std1_Jac3 0.023264
steam2 0.003891
steam3 0.004842
StocF-1465 0.372253
stoch_aircraft 0.004972
stokes128 0.008959
stokes64 0.004583
stokes64s 0.004911
stomach 0.052010
stormg2-125 0.007909
stormg2-27 0.005068
stormg2-8 0.004984
struct3 0.022579
struct4 0.004918
sts4098 0.005187
stufe-10 0.004994
stufe 0.004918
swang1 0.004969
swang2 0.004914
t2dah_a 0.004683
t2dah_e 0.005041
t2dah 0.004951
t2dal_a 0.004994
t2dal_bci 0.005007
t2dal_e 0.005108
t2dal 0.004961
t2d_q4 0.005019
t2d_q9 0.004971
t2em 0.076334
t3dh_a 0.058082
t3dh_e 0.057902
t3dh 0.057964
t3dl_a 0.008773
t3dl_e 0.004958
t3dl 0.008789
t520 0.005251
t60k 0.004871
tandem_dual 0.006359
tandem_vtx 0.005679
ted_AB 0.007357
ted_AB_unscaled 0.007304
ted_A 0.006883
ted_B 0.004390
ted_B_unscaled 0.005147
testbig 0.004934
TF13 0.004930
TF14 0.004897
TF15 0.004865
TF16 0.007132
TF17 0.011749
TF18 0.031703
TF19 0.107301
thermal1 0.009419
thermal2 0.162359
thermal 0.004905
thermomech_dK 0.045139
thermomech_dM 0.026798
thermomech_TC 0.016752
thread 0.049234
tmt_sym 0.091775
tmt_unsym 0.076341
tn2010 0.025982
tols1090 0.005011
tols2000 0.006060
tols340 0.004891
tols4000 0.005853
tomographic1 0.011861
torsion1 0.005138
torso1 0.114840
torso2 0.018743
torso3 0.094148
trans4 1.721288
transient 0.910459
trdheim 0.024821
Trec13 0.007560
Trec14 0.033580
Trefethen_150 0.004896
Trefethen_20000b 0.011517
Trefethen_20000 0.011547
Trefethen_2000 0.005086
Trefethen_200b 0.004982
Trefethen_200 0.005008
Trefethen_300 0.004938
Trefethen_500 0.004936
Trefethen_700 0.005024
troll 0.149844
TSC_OPF_1047 0.027039
TSC_OPF_300 0.024487
TS 0.004873
TSOPF_FS_b162_c1 0.021628
TSOPF_FS_b162_c3 0.092662
TSOPF_FS_b162_c4 0.120373
TSOPF_FS_b300_c2 0.204630
TSOPF_FS_b300_c3 0.312059
TSOPF_FS_b300 0.101255
TSOPF_FS_b39_c19 0.212596
TSOPF_FS_b39_c30 0.342596
TSOPF_FS_b39_c7 0.065902
TSOPF_FS_b9_c1 0.008958
TSOPF_FS_b9_c6 0.042405
TSOPF_RS_b162_c1 0.004948
TSOPF_RS_b162_c3 0.008271
TSOPF_RS_b162_c4 0.011972
TSOPF_RS_b2052_c1 0.077236
TSOPF_RS_b2383_c1 0.161875
TSOPF_RS_b2383 0.161362
TSOPF_RS_b300_c1 0.020038
TSOPF_RS_b300_c2 0.036897
TSOPF_RS_b300_c3 0.053528
TSOPF_RS_b39_c19 0.013574
TSOPF_RS_b39_c30 0.024470
TSOPF_RS_b39_c7 0.006588
TSOPF_RS_b678_c1 0.049956
TSOPF_RS_b678_c2 0.095885
TSOPF_RS_b9_c6 0.005019
ts-palko 0.210581
tsyl201 0.029491
tub1000 0.004948
tub100 0.003908
tube1 0.015603
tube2 0.015508
tuma1 0.005495
tuma2 0.004994
turon_m 0.028897
twotone 0.026871
tx2010 0.091359
ukerbe1_dual 0.004979
ukerbe1 0.003921
uk 0.004886
ulevimin 0.071017
USpowerGrid 0.004950
usroads-48 0.005878
usroads 0.005930
ut2010 0.014487
utm1700b 0.004977
utm300 0.004902
utm3060 0.005060
utm5940 0.004987
va2010 0.031090
vanbody 0.033143
venkat01 0.027808
venturiLevel3 0.292267
vfem 0.025578
vibrobox 0.006931
viscoplastic1 0.005016
viscoplastic2 0.007290
viscorocks 0.020298
vsp_barth5_1Ksep_50in_5Kout 0.006475
vsp_bcsstk30_500sep_10in_1Kout 0.073417
vsp_befref_fxm_2_4_air02 0.011720
vsp_bump2_e18_aa01_model1_crew1 0.013752
vsp_c-30_data_data 0.012789
vsp_c-60_data_cti_cs4 0.029634
vsp_data_and_seymourl 0.005042
vsp_finan512_scagr7-2c_rlfddd 0.030473
vsp_mod2_pgp2_slptsk 0.042334
vsp_model1_crew1_cr42_south31 0.205288
vsp_msc10848_300sep_100in_1Kout 0.032965
vsp_p0291_seymourl_iiasa 0.005506
vsp_sctap1-2b_and_seymourl 0.024388
vsp_south31_slptsk 0.105899
vsp_vibrobox_scagr7-2c_rlfddd 0.021259
vt2010 0.005332
wa2010 0.023697
wang1 0.004981
wang2 0.005004
wang3 0.005072
wang4 0.004744
water_tank 0.032362
wathen100 0.007507
wathen120 0.008389
watson_1 0.027101
watson_2 0.044981
watt_1 0.004931
watt_2 0.003844
wave 0.038146
wb-cs-stanford 0.008150
webbase-1M 0.246977
web-BerkStan 0.139739
web-Google 0.157912
web-NotreDame 0.143661
web-Stanford 0.051831
well1033 0.004987
well1850 0.003815
west0655 0.004913
west0989 0.004946
west1505 0.004881
west2021 0.004995
wheel_601 0.156413
whitaker3_dual 0.004970
whitaker3 0.005290
wi2010 0.026231
wikipedia-20051105 0.876237
wiki-Talk 6.241819
wiki-Vote 0.008205
windscreen 0.020854
wing 0.006740
wing_nodal 0.005288
Wordnet3 0.006159
world 0.008358
wv2010 0.015862
ww_vref_6405 0.004920
wy2010 0.010996
x104 0.111285
xenon1 0.021131
xenon2 0.059994
xingo3012 0.004943
xingo_afonso_itaipu 0.003896
yeast 0.004919
young1c 0.005334
young2c 0.005012
young3c 0.004955
Zd_Jac2_db 0.011188
Zd_Jac2 0.025395
Zd_Jac3_db 0.011702
Zd_Jac3 0.028256
Zd_Jac6_db 0.010846
Zd_Jac6 0.026337
zenios 0.004993
zeros_nopss_13k 0.004965
Zewail 0.005359
Zhao1 0.004980
