Matrix millisec_spmv
n4c6-b2 0.004985
n4c6-b3 0.004994
n4c6-b4 0.005067
n4c6-b5 0.007251
n4c6-b6 0.014029
n4c6-b7 0.022972
n4c6-b8 0.042019
n4c6-b9 0.041054
Na5 0.006676
NACA0015 0.150537
nasa1824 0.004955
nasa2146 0.004879
nasa2910 0.004943
nasa4704 0.004909
nasasrb 0.039770
nc2010 0.034160
ncvxbqp1 0.007353
ncvxqp1 0.004958
ncvxqp3 0.009242
ncvxqp5 0.008175
ncvxqp7 0.010366
ncvxqp9 0.004968
nd12k 0.144684
nd2010 0.013974
nd24k 0.287791
nd3k 0.036043
nd6k 0.071371
ne2010 0.020545
nemeth01 0.007295
nemeth02 0.006235
nemeth03 0.006227
nemeth04 0.006162
nemeth05 0.006210
nemeth06 0.006197
nemeth07 0.006240
nemeth08 0.006200
nemeth09 0.006154
nemeth10 0.006240
nemeth11 0.006311
nemeth12 0.006469
nemeth13 0.006540
nemeth14 0.006555
nemeth15 0.006640
nemeth16 0.006733
nemeth17 0.006830
nemeth18 0.006919
nemeth19 0.008567
nemeth20 0.013137
nemeth21 0.016305
nemeth22 0.017725
nemeth23 0.019320
nemeth24 0.019375
nemeth25 0.020166
nemeth26 0.020119
nemscem 0.005081
nemsemm1 0.048316
nemsemm2 0.018672
nemspmm1 0.005434
nemspmm2 0.006212
nemswrld 0.007354
neos1 0.011194
neos2 0.016756
neos3 0.233205
neos 0.031898
net100 0.029194
net125 0.036401
net150 0.042447
net25 0.006726
net4-1 0.064406
net50 0.016205
net75 0.022493
netherlands_osm 0.119454
netscience 0.004909
netz4504_dual 0.003913
netz4504 0.005198
nh2010 0.007129
nl 0.004988
nlpkkt80 0.451540
NLR 1.817777
nm2010 0.023088
nmos3 0.008013
nnc1374 0.004996
nnc666 0.005103
nopoly 0.004957
nopss_11k 0.005015
nos1 0.004902
nos2 0.004972
nos3 0.004945
nos6 0.005081
nos7 0.004995
NotreDame_actors 0.057340
NotreDame_yeast 0.004954
N_pid 0.008925
N_reactome 0.017418
ns3Da 0.026296
nsct 0.012197
nsir 0.005424
nug08-3rd 0.005052
nv2010 0.010476
ny2010 0.037367
obstclae 0.004489
odepa400 0.004979
odepb400 0.005267
ODLIS 0.004983
offshore 0.074284
oh2010 0.038577
ohne2 0.154923
oilpan 0.049202
ok2010 0.030000
olafu 0.015681
olesnik0 0.013246
olm1000 0.004947
olm100 0.003830
olm2000 0.005083
olm5000 0.005061
olm500 0.004964
onera_dual 0.006102
onetone1 0.008291
onetone2 0.005688
OPF_10000 0.008687
OPF_3754 0.005087
OPF_6000 0.006909
opt1 0.024150
or2010 0.027107
orani678 0.006847
orbitRaising_2 0.004952
orbitRaising_3 0.004906
orbitRaising_4 0.005057
Oregon-1 0.061431
Oregon-2 0.032372
orsirr_1 0.004939
orsirr_2 0.005024
orsreg_1 0.004939
p010 0.010561
p05 0.007184
p2756 0.005940
p2p-Gnutella04 0.005715
p2p-Gnutella05 0.004991
p2p-Gnutella06 0.006035
p2p-Gnutella08 0.005158
p2p-Gnutella09 0.005046
p2p-Gnutella24 0.007513
p2p-Gnutella25 0.006536
p2p-Gnutella30 0.006350
p2p-Gnutella31 0.007986
p6000 0.039155
pa2010 0.047530
packing-500x100x100-b050 0.649806
para-10 0.118874
parabolic_fem 0.065372
patents_main 0.024780
patents 1.127182
pattern1 0.115207
pcb1000 0.010256
pcb3000 0.035650
pcrystk02 0.014458
pcrystk03 0.023844
pct20stif 0.039145
pdb1HYS 0.050531
pde225 0.005027
pde2961 0.003913
pde900 0.005060
Pd 0.004956
pds-100 0.028059
pds10 0.005620
pds-30 0.009253
pds-40 0.011656
pds-50 0.014838
pds-60 0.018951
pds-70 0.021412
pds-80 0.024101
pds-90 0.025766
pesa 0.004999
pf2177 0.003890
pfinan512 0.008835
pgp2 0.004984
PGPgiantcompo 0.007175
photogrammetry2 0.005021
photogrammetry 0.004951
piston 0.005139
pivtol 0.004934
pkustk01 0.017873
pkustk02 0.010238
pkustk03 0.045296
pkustk04 0.066642
pkustk05 0.029594
pkustk06 0.034268
pkustk07 0.029501
pkustk08 0.037764
pkustk09 0.024735
pkustk10 0.057627
pkustk11 0.066604
pkustk12 0.111431
pkustk13 0.088291
pkustk14 0.175091
plat1919 0.004982
plbuckle 0.005071
plddb 0.004974
pli 0.020603
pltexpa 0.005012
poisson3Da 0.007826
poisson3Db 0.049894
polblogs 0.004974
poli3 0.016376
poli4 0.015651
poli_large 0.021707
poli 0.005118
pores_2 0.004965
pores_3 0.005045
power 0.005075
powersim 0.004943
PR02R 0.111343
pre2 0.140859
preferentialAttachment 0.035241
Pres_Poisson 0.008287
primagaz 0.010526
progas 0.003919
psmigr_1 0.009160
psmigr_2 0.009000
psmigr_3 0.009127
psse0 0.004955
psse1 0.004995
psse2 0.004999
pwtk 0.162811
pwt 0.005821
qa8fk 0.029533
qa8fm 0.029509
qc2534 0.005311
qh1484 0.004858
qh768 0.003918
qh882 0.004882
qiulp 0.007466
qpband 0.005301
QRpivot 0.004908
r05 0.007352
radfr1 0.004994
raefsky1 0.005468
raefsky2 0.005418
raefsky3 0.021044
raefsky4 0.020128
raefsky5 0.005715
raefsky6 0.005030
rail_1357 0.004908
rail_20209 0.005329
rail_5177 0.004981
rail_79841 0.010565
Raj1 1.144327
rajat01 0.017388
rajat02 0.007841
rajat03 0.004988
rajat04 0.006047
rajat06 0.004888
rajat07 0.004986
rajat08 0.004977
rajat09 0.005034
rajat10 0.005078
rajat12 0.013521
rajat13 0.056734
rajat15 0.021592
rajat16 0.313717
rajat18 0.292252
rajat19 0.009127
rajat20 0.306446
rajat21 3.799852
rajat22 0.071790
rajat23 0.045100
rajat24 1.688426
rajat25 0.314446
rajat26 0.069886
rajat27 0.032009
ramage02 0.033431
rat 0.004810
rdb1250l 0.004839
rdb1250 0.004936
rdb200l 0.005067
rdb200 0.004871
rdb2048 0.004968
rdb2048_noL 0.004917
rdb3200l 0.004978
rdb450l 0.004912
rdb450 0.005014
rdb5000 0.005047
rdb800l 0.004952
rdb968 0.004979
rdist1 0.005129
rdist2 0.004866
rdist3a 0.005034
rel6 0.005033
rel7 0.004943
rel8 0.017171
rel9 0.484186
relat6 0.004953
relat7 0.004923
relat8 0.023278
reorientation_1 0.005885
reorientation_2 0.009575
reorientation_3 0.014198
reorientation_4 0.015373
reorientation_5 0.016643
reorientation_6 0.017179
reorientation_7 0.017308
reorientation_8 0.016716
Reuters911 0.012061
RFdevice 0.011065
rgg_n_2_15_s0 0.007975
rgg_n_2_16_s0 0.014105
rgg_n_2_17_s0 0.030506
rgg_n_2_18_s0 0.061573
rgg_n_2_19_s0 0.132411
rgg_n_2_20_s0 0.293599
rgg_n_2_21_s0 0.684471
rgg_n_2_22_s0 1.594020
ri2010 0.004947
rim 0.017386
rlfddd 0.005268
rlfdual 0.006417
rlfprim 0.006668
rma10 0.035170
road_central 2.298333
roadNet-CA 0.101106
roadNet-PA 0.058103
roadNet-TX 0.072119
road_usa 2.211884
Roget 0.004934
rosen10 0.014688
rosen2 0.008654
rosen8 0.005894
rotor2 0.005051
route 0.020773
Rucci1 0.123318
rw136 0.005130
rw496 0.003893
rw5151 0.005046
S10PI_n1 0.005004
S10PI_n 0.004945
s1rmq4m1 0.005114
s1rmt3m1 0.004993
S20PI_n1 0.004910
S20PI_n 0.005245
s2rmq4m1 0.005093
s2rmt3m1 0.004986
s3dkq4m2 0.064099
s3dkt3m2 0.053681
s3rmt3m1 0.004952
s3rmt3m3 0.004783
S40PI_n1 0.005039
S40PI_n 0.003856
s4dkt3m2 0.053663
S80PI_n1 0.004975
S80PI_n 0.003820
saylr1 0.004992
saylr3 0.004888
saylr4 0.005276
sc2010 0.021816
sc205-2r 0.005048
scagr7-2b 0.004941
scagr7-2c 0.004970
scagr7-2r 0.004998
scfxm1-2b 0.004934
scfxm1-2r 0.005906
SciMet 0.005017
scircuit 0.024878
scrs8-2b 0.005162
scrs8-2r 0.003816
scsd8-2b 0.004973
scsd8-2r 0.005545
sctap1-2b 0.005188
sctap1-2c 0.004957
sctap1-2r 0.005221
sd2010 0.008489
se 0.005028
seymourl 0.004974
sgpf5y6 0.022135
shallow_water1 0.005132
shallow_water2 0.005088
shar_te2-b1 0.005028
shar_te2-b2 0.011134
shar_te2-b3 0.015320
sherman1 0.004987
sherman2 0.003795
sherman3 0.004865
sherman4 0.004979
sherman5 0.005042
shermanACa 0.026762
shermanACb 0.108276
shermanACd 0.053704
ship_001 0.053785
ship_003 0.102997
shipsec1 0.103771
shipsec5 0.136100
shipsec8 0.087276
shl_0 0.018657
shl_200 0.019319
shl_400 0.018815
shock-9 0.004927
shuttle_eddy 0.005134
shyy161 0.005403
shyy41 0.004989
Si10H16 0.014070
Si2 0.005218
Si34H36 0.076598
Si41Ge41H72 0.195915
Si5H12 0.012064
Si87H76 0.162078
Sieber 0.025831
SiH4 0.004883
SiNa 0.005192
sinc12 0.005870
sinc15 0.007804
sinc18 0.016495
SiO2 0.172343
SiO 0.024815
sit100 0.005054
skirt 0.005043
slptsk 0.004953
SmaGri 0.006826
small 0.005063
smallworld 0.021192
sme3Da 0.014606
sme3Db 0.035244
sme3Dc 0.060122
smt 0.043307
soc-Epinions1 0.029586
soc-sign-epinions 0.054047
soc-sign-Slashdot081106 0.016802
soc-sign-Slashdot090216 0.017433
soc-sign-Slashdot090221 0.017896
soc-Slashdot0811 0.037726
soc-Slashdot0902 0.039552
south31 0.005630
spaceShuttleEntry_1 0.004966
spaceShuttleEntry_2 0.009510
spaceShuttleEntry_3 0.011336
spaceShuttleEntry_4 0.015057
spaceStation_10 0.005379
spaceStation_11 0.004900
spaceStation_12 0.005003
spaceStation_13 0.004886
spaceStation_14 0.004964
spaceStation_4 0.005118
spaceStation_5 0.004925
spaceStation_6 0.004970
spaceStation_7 0.004892
spaceStation_8 0.004935
spaceStation_9 0.005061
sparsine 0.042488
specular 0.098982
spiral 0.004989
spmsrtls 0.004974
srb1 0.041030
sstmodel 0.005018
Stanford_Berkeley 0.938700
Stanford 0.624113
stat96v1 0.006791
stat96v4 0.120825
stat96v5 0.004374
std1_Jac2_db 0.010528
std1_Jac2 0.021410
std1_Jac3_db 0.010656
std1_Jac3 0.023578
steam2 0.004923
steam3 0.003891
StocF-1465 0.369323
stoch_aircraft 0.005001
stokes128 0.008800
stokes64 0.005042
stokes64s 0.004517
stomach 0.052090
stormg2-125 0.007879
stormg2-27 0.004860
stormg2-8 0.005017
struct3 0.022599
struct4 0.004934
sts4098 0.005234
stufe-10 0.004934
stufe 0.004979
swang1 0.004889
swang2 0.004962
t2dah_a 0.004688
t2dah_e 0.004951
t2dah 0.004708
t2dal_a 0.004966
t2dal_bci 0.005028
t2dal_e 0.004981
t2dal 0.005050
t2d_q4 0.004994
t2d_q9 0.005016
t2em 0.076724
t3dh_a 0.064802
t3dh_e 0.064797
t3dh 0.063787
t3dl_a 0.009655
t3dl_e 0.005157
t3dl 0.009635
t520 0.005770
t60k 0.004980
tandem_dual 0.007164
tandem_vtx 0.006273
ted_AB 0.008138
ted_AB_unscaled 0.008185
ted_A 0.007614
ted_B 0.004868
ted_B_unscaled 0.005174
testbig 0.005140
TF13 0.004950
TF14 0.004888
TF15 0.004877
TF16 0.006844
TF17 0.011718
TF18 0.032446
TF19 0.106745
thermal1 0.008517
thermal2 0.160361
thermal 0.004923
thermomech_dK 0.045151
thermomech_dM 0.027387
thermomech_TC 0.017356
thread 0.050627
tmt_sym 0.092503
tmt_unsym 0.076614
tn2010 0.027599
tols1090 0.004993
tols2000 0.006085
tols340 0.004998
tols4000 0.006846
tomographic1 0.015139
torsion1 0.005208
torso1 0.120546
torso2 0.019207
torso3 0.097773
trans4 1.721152
transient 0.910619
trdheim 0.024905
Trec13 0.007673
Trec14 0.033179
Trefethen_150 0.004998
Trefethen_20000b 0.009811
Trefethen_20000 0.009801
Trefethen_2000 0.004881
Trefethen_200b 0.005125
Trefethen_200 0.004916
Trefethen_300 0.005167
Trefethen_500 0.004953
Trefethen_700 0.004910
troll 0.161441
TSC_OPF_1047 0.027657
TSC_OPF_300 0.023655
TS 0.004864
TSOPF_FS_b162_c1 0.020619
TSOPF_FS_b162_c3 0.090371
TSOPF_FS_b162_c4 0.119954
TSOPF_FS_b300_c2 0.203867
TSOPF_FS_b300_c3 0.327180
TSOPF_FS_b300 0.101936
TSOPF_FS_b39_c19 0.212599
TSOPF_FS_b39_c30 0.342908
TSOPF_FS_b39_c7 0.066094
TSOPF_FS_b9_c1 0.008986
TSOPF_FS_b9_c6 0.042499
TSOPF_RS_b162_c1 0.004965
TSOPF_RS_b162_c3 0.008306
TSOPF_RS_b162_c4 0.012111
TSOPF_RS_b2052_c1 0.075957
TSOPF_RS_b2383_c1 0.161950
TSOPF_RS_b2383 0.163844
TSOPF_RS_b300_c1 0.020443
TSOPF_RS_b300_c2 0.037671
TSOPF_RS_b300_c3 0.054231
TSOPF_RS_b39_c19 0.014203
TSOPF_RS_b39_c30 0.025182
TSOPF_RS_b39_c7 0.006872
TSOPF_RS_b678_c1 0.050289
TSOPF_RS_b678_c2 0.095244
TSOPF_RS_b9_c6 0.005189
ts-palko 0.205008
tsyl201 0.029660
tub1000 0.004929
tub100 0.003919
tube1 0.015712
tube2 0.015591
tuma1 0.004926
tuma2 0.004995
turon_m 0.029317
twotone 0.027658
tx2010 0.099324
ukerbe1_dual 0.004934
ukerbe1 0.004054
uk 0.004967
ulevimin 0.070978
USpowerGrid 0.005077
usroads-48 0.006322
usroads 0.006448
ut2010 0.015078
utm1700b 0.004992
utm300 0.004962
utm3060 0.004954
utm5940 0.005046
va2010 0.033169
vanbody 0.034239
venkat01 0.027842
venturiLevel3 0.293291
vfem 0.026235
vibrobox 0.006871
viscoplastic1 0.005195
viscoplastic2 0.007217
viscorocks 0.021142
vsp_barth5_1Ksep_50in_5Kout 0.006655
vsp_bcsstk30_500sep_10in_1Kout 0.083730
vsp_befref_fxm_2_4_air02 0.011772
vsp_bump2_e18_aa01_model1_crew1 0.013952
vsp_c-30_data_data 0.013757
vsp_c-60_data_cti_cs4 0.030377
vsp_data_and_seymourl 0.005001
vsp_finan512_scagr7-2c_rlfddd 0.030733
vsp_mod2_pgp2_slptsk 0.043334
vsp_model1_crew1_cr42_south31 0.178861
vsp_msc10848_300sep_100in_1Kout 0.041649
vsp_p0291_seymourl_iiasa 0.005214
vsp_sctap1-2b_and_seymourl 0.025537
vsp_south31_slptsk 0.100644
vsp_vibrobox_scagr7-2c_rlfddd 0.021716
vt2010 0.005380
wa2010 0.024843
wang1 0.004989
wang2 0.003923
wang3 0.005090
wang4 0.004712
water_tank 0.033487
wathen100 0.007481
wathen120 0.008277
watson_1 0.027422
watson_2 0.045855
watt_1 0.004931
watt_2 0.003914
wave 0.038361
wb-cs-stanford 0.008100
webbase-1M 0.248144
web-BerkStan 0.144248
web-Google 0.172651
web-NotreDame 0.144294
web-Stanford 0.056321
well1033 0.005025
well1850 0.004159
west0655 0.005049
west0989 0.004831
west1505 0.005030
west2021 0.004967
wheel_601 0.169008
whitaker3_dual 0.005008
whitaker3 0.003854
wi2010 0.028579
wikipedia-20051105 0.951235
wiki-Talk 6.230658
wiki-Vote 0.008242
windscreen 0.021381
wing 0.006956
wing_nodal 0.005285
Wordnet3 0.006274
world 0.008378
wv2010 0.016635
ww_vref_6405 0.005134
wy2010 0.011461
x104 0.117666
xenon1 0.021148
xenon2 0.061080
xingo3012 0.004784
xingo_afonso_itaipu 0.003787
yeast 0.004904
young1c 0.004879
young2c 0.004951
young3c 0.004909
Zd_Jac2_db 0.011227
Zd_Jac2 0.027673
Zd_Jac3_db 0.013714
Zd_Jac3 0.030461
Zd_Jac6_db 0.012812
Zd_Jac6 0.028560
zenios 0.004975
zeros_nopss_13k 0.004139
Zewail 0.006180
Zhao1 0.005007
