Matrix millisec_spmv
n4c6-b2 0.005100
n4c6-b3 0.005021
n4c6-b4 0.005404
n4c6-b5 0.007252
n4c6-b6 0.014045
n4c6-b7 0.022971
n4c6-b8 0.041969
n4c6-b9 0.041013
Na5 0.006627
NACA0015 0.144904
nasa1824 0.004909
nasa2146 0.004900
nasa2910 0.004886
nasa4704 0.005144
nasasrb 0.038256
nc2010 0.032353
ncvxbqp1 0.007371
ncvxqp1 0.004194
ncvxqp3 0.009164
ncvxqp5 0.008150
ncvxqp7 0.010330
ncvxqp9 0.004896
nd12k 0.143881
nd2010 0.013466
nd24k 0.285900
nd3k 0.035924
nd6k 0.070930
ne2010 0.019864
nemeth01 0.007250
nemeth02 0.006197
nemeth03 0.006175
nemeth04 0.006195
nemeth05 0.006225
nemeth06 0.006232
nemeth07 0.006150
nemeth08 0.006178
nemeth09 0.006149
nemeth10 0.006211
nemeth11 0.006278
nemeth12 0.006451
nemeth13 0.006543
nemeth14 0.006573
nemeth15 0.006605
nemeth16 0.006730
nemeth17 0.006804
nemeth18 0.006943
nemeth19 0.008466
nemeth20 0.013110
nemeth21 0.016207
nemeth22 0.017577
nemeth23 0.019210
nemeth24 0.019199
nemeth25 0.019215
nemeth26 0.019212
nemscem 0.005268
nemsemm1 0.044036
nemsemm2 0.016057
nemspmm1 0.004948
nemspmm2 0.006228
nemswrld 0.007299
neos1 0.010772
neos2 0.016702
neos3 0.221207
neos 0.031871
net100 0.028216
net125 0.035460
net150 0.041030
net25 0.006578
net4-1 0.064087
net50 0.015824
net75 0.021756
netherlands_osm 0.118734
netscience 0.004896
netz4504_dual 0.003864
netz4504 0.005017
nh2010 0.006661
nl 0.005091
nlpkkt80 0.427377
NLR 1.793746
nm2010 0.022071
nmos3 0.008123
nnc1374 0.005002
nnc666 0.005060
nopoly 0.005008
nopss_11k 0.005044
nos1 0.004935
nos2 0.004983
nos3 0.005044
nos6 0.004957
nos7 0.004975
NotreDame_actors 0.061064
NotreDame_yeast 0.005469
N_pid 0.010351
N_reactome 0.020243
ns3Da 0.026034
nsct 0.014074
nsir 0.006306
nug08-3rd 0.005091
nv2010 0.011844
ny2010 0.038118
obstclae 0.005202
odepa400 0.005192
odepb400 0.005195
ODLIS 0.005126
offshore 0.078276
oh2010 0.039319
ohne2 0.159090
oilpan 0.049029
ok2010 0.029390
olafu 0.015854
olesnik0 0.013453
olm1000 0.005262
olm100 0.003916
olm2000 0.004784
olm5000 0.004948
olm500 0.005052
onera_dual 0.006452
onetone1 0.008788
onetone2 0.005973
OPF_10000 0.009279
OPF_3754 0.005336
OPF_6000 0.007307
opt1 0.024073
or2010 0.024013
orani678 0.006235
orbitRaising_2 0.005264
orbitRaising_3 0.005012
orbitRaising_4 0.004983
Oregon-1 0.055480
Oregon-2 0.029108
orsirr_1 0.005043
orsirr_2 0.004973
orsreg_1 0.005026
p010 0.009464
p05 0.006501
p2756 0.005929
p2p-Gnutella04 0.005691
p2p-Gnutella05 0.005052
p2p-Gnutella06 0.006086
p2p-Gnutella08 0.005180
p2p-Gnutella09 0.005000
p2p-Gnutella24 0.007436
p2p-Gnutella25 0.006499
p2p-Gnutella30 0.006342
p2p-Gnutella31 0.007909
p6000 0.039250
pa2010 0.044818
packing-500x100x100-b050 0.645336
para-10 0.116126
parabolic_fem 0.065347
patents_main 0.024793
patents 1.076224
pattern1 0.110395
pcb1000 0.009770
pcb3000 0.033647
pcrystk02 0.014070
pcrystk03 0.024083
pct20stif 0.039871
pdb1HYS 0.049968
pde225 0.003855
pde2961 0.005240
pde900 0.005005
Pd 0.005127
pds-100 0.029200
pds10 0.006220
pds-30 0.010156
pds-40 0.012780
pds-50 0.015911
pds-60 0.019574
pds-70 0.022522
pds-80 0.025338
pds-90 0.026821
pesa 0.004993
pf2177 0.004993
pfinan512 0.009681
pgp2 0.004845
PGPgiantcompo 0.007932
photogrammetry2 0.004853
photogrammetry 0.005007
piston 0.004943
pivtol 0.005008
pkustk01 0.018534
pkustk02 0.010931
pkustk03 0.045315
pkustk04 0.068809
pkustk05 0.029524
pkustk06 0.033710
pkustk07 0.029141
pkustk08 0.037212
pkustk09 0.024971
pkustk10 0.055801
pkustk11 0.064039
pkustk12 0.110942
pkustk13 0.083090
pkustk14 0.175227
plat1919 0.003931
plbuckle 0.004925
plddb 0.004956
pli 0.020289
pltexpa 0.005033
poisson3Da 0.008261
poisson3Db 0.049072
polblogs 0.005212
poli3 0.017218
poli4 0.016427
poli_large 0.022859
poli 0.005367
pores_2 0.005026
pores_3 0.005078
power 0.005089
powersim 0.004981
PR02R 0.107581
pre2 0.140186
preferentialAttachment 0.033554
Pres_Poisson 0.008302
primagaz 0.010534
progas 0.003924
psmigr_1 0.009103
psmigr_2 0.008645
psmigr_3 0.009076
psse0 0.005010
psse1 0.004981
psse2 0.004106
pwtk 0.155440
pwt 0.005807
qa8fk 0.029524
qa8fm 0.029493
qc2534 0.005344
qh1484 0.005053
qh768 0.005080
qh882 0.004916
qiulp 0.006428
qpband 0.005198
QRpivot 0.005076
r05 0.007329
radfr1 0.004913
raefsky1 0.005423
raefsky2 0.005429
raefsky3 0.020656
raefsky4 0.019990
raefsky5 0.005661
raefsky6 0.005000
rail_1357 0.004894
rail_20209 0.005428
rail_5177 0.004895
rail_79841 0.010591
Raj1 1.142425
rajat01 0.017366
rajat02 0.007825
rajat03 0.003920
rajat04 0.006089
rajat06 0.005000
rajat07 0.005206
rajat08 0.004896
rajat09 0.005534
rajat10 0.005043
rajat12 0.013592
rajat13 0.051095
rajat15 0.021520
rajat16 0.312823
rajat18 0.291845
rajat19 0.009133
rajat20 0.305845
rajat21 3.818905
rajat22 0.071583
rajat23 0.044994
rajat24 1.690893
rajat25 0.313672
rajat26 0.069820
rajat27 0.032020
ramage02 0.032895
rat 0.004835
rdb1250l 0.004976
rdb1250 0.004939
rdb200l 0.005061
rdb200 0.005052
rdb2048 0.003914
rdb2048_noL 0.004968
rdb3200l 0.004974
rdb450l 0.004989
rdb450 0.005002
rdb5000 0.005019
rdb800l 0.005074
rdb968 0.004989
rdist1 0.005031
rdist2 0.004980
rdist3a 0.005113
rel6 0.005011
rel7 0.004982
rel8 0.017063
rel9 0.432501
relat6 0.004925
relat7 0.004986
relat8 0.023341
reorientation_1 0.005927
reorientation_2 0.009609
reorientation_3 0.014270
reorientation_4 0.015349
reorientation_5 0.016630
reorientation_6 0.017153
reorientation_7 0.017322
reorientation_8 0.016715
Reuters911 0.011845
RFdevice 0.011044
rgg_n_2_15_s0 0.007968
rgg_n_2_16_s0 0.014161
rgg_n_2_17_s0 0.030264
rgg_n_2_18_s0 0.060285
rgg_n_2_19_s0 0.127525
rgg_n_2_20_s0 0.281248
rgg_n_2_21_s0 0.659704
rgg_n_2_22_s0 1.504838
ri2010 0.004566
rim 0.016872
rlfddd 0.005280
rlfdual 0.006310
rlfprim 0.006663
rma10 0.033669
road_central 2.307080
roadNet-CA 0.100385
roadNet-PA 0.056252
roadNet-TX 0.070432
road_usa 2.250199
Roget 0.004990
rosen10 0.014624
rosen2 0.008694
rosen8 0.005874
rotor2 0.004890
route 0.020662
Rucci1 0.123101
rw136 0.004923
rw496 0.003891
rw5151 0.004181
S10PI_n1 0.005001
S10PI_n 0.003922
s1rmq4m1 0.005299
s1rmt3m1 0.005012
S20PI_n1 0.004935
S20PI_n 0.005091
s2rmq4m1 0.005093
s2rmt3m1 0.005006
s3dkq4m2 0.061384
s3dkt3m2 0.053324
s3rmt3m1 0.004933
s3rmt3m3 0.004979
S40PI_n1 0.005074
S40PI_n 0.005511
s4dkt3m2 0.053253
S80PI_n1 0.003800
S80PI_n 0.003785
saylr1 0.004978
saylr3 0.005025
saylr4 0.003908
sc2010 0.020478
sc205-2r 0.004836
scagr7-2b 0.005084
scagr7-2c 0.004968
scagr7-2r 0.005000
scfxm1-2b 0.004990
scfxm1-2r 0.005886
SciMet 0.005019
scircuit 0.024717
scrs8-2b 0.003907
scrs8-2r 0.004959
scsd8-2b 0.004777
scsd8-2r 0.005519
sctap1-2b 0.005109
sctap1-2c 0.004812
sctap1-2r 0.005202
sd2010 0.008194
se 0.005079
seymourl 0.005225
sgpf5y6 0.021687
shallow_water1 0.005148
shallow_water2 0.005125
shar_te2-b1 0.004989
shar_te2-b2 0.011074
shar_te2-b3 0.015159
sherman1 0.004949
sherman2 0.004909
sherman3 0.004993
sherman4 0.004952
sherman5 0.005106
shermanACa 0.026779
shermanACb 0.107516
shermanACd 0.053623
ship_001 0.052914
ship_003 0.098218
shipsec1 0.096496
shipsec5 0.128985
shipsec8 0.082560
shl_0 0.018597
shl_200 0.019308
shl_400 0.018870
shock-9 0.004956
shuttle_eddy 0.005165
shyy161 0.005417
shyy41 0.004905
Si10H16 0.013827
Si2 0.003981
Si34H36 0.075141
Si41Ge41H72 0.193563
Si5H12 0.011848
Si87H76 0.159152
Sieber 0.025786
SiH4 0.004903
SiNa 0.005202
sinc12 0.005877
sinc15 0.009091
sinc18 0.017758
SiO2 0.169787
SiO 0.024143
sit100 0.005075
skirt 0.005049
slptsk 0.005024
SmaGri 0.006823
small 0.004973
smallworld 0.021233
sme3Da 0.013787
sme3Db 0.031778
sme3Dc 0.049443
smt 0.042867
soc-Epinions1 0.028595
soc-sign-epinions 0.052965
soc-sign-Slashdot081106 0.015664
soc-sign-Slashdot090216 0.016347
soc-sign-Slashdot090221 0.016608
soc-Slashdot0811 0.036144
soc-Slashdot0902 0.038129
south31 0.005647
spaceShuttleEntry_1 0.005030
spaceShuttleEntry_2 0.009525
spaceShuttleEntry_3 0.011313
spaceShuttleEntry_4 0.015001
spaceStation_10 0.005040
spaceStation_11 0.004937
spaceStation_12 0.005107
spaceStation_13 0.005327
spaceStation_14 0.005070
spaceStation_4 0.004976
spaceStation_5 0.005003
spaceStation_6 0.004981
spaceStation_7 0.005456
spaceStation_8 0.004994
spaceStation_9 0.004944
sparsine 0.040545
specular 0.097649
spiral 0.004976
spmsrtls 0.005021
srb1 0.040455
sstmodel 0.004865
Stanford_Berkeley 0.945350
Stanford 0.622649
stat96v1 0.006802
stat96v4 0.120727
stat96v5 0.004403
std1_Jac2_db 0.010565
std1_Jac2 0.020851
std1_Jac3_db 0.010630
std1_Jac3 0.023335
steam2 0.003913
steam3 0.004969
StocF-1465 0.369154
stoch_aircraft 0.005165
stokes128 0.008916
stokes64 0.005023
stokes64s 0.004941
stomach 0.051987
stormg2-125 0.007906
stormg2-27 0.004077
stormg2-8 0.004947
struct3 0.022577
struct4 0.004919
sts4098 0.005188
stufe-10 0.004864
stufe 0.004995
swang1 0.004995
swang2 0.005020
t2dah_a 0.005029
t2dah_e 0.004762
t2dah 0.005002
t2dal_a 0.004942
t2dal_bci 0.005326
t2dal_e 0.005131
t2dal 0.005153
t2d_q4 0.004944
t2d_q9 0.005022
t2em 0.078398
t3dh_a 0.060175
t3dh_e 0.059994
t3dh 0.060223
t3dl_a 0.009216
t3dl_e 0.004952
t3dl 0.009212
t520 0.005472
t60k 0.005134
tandem_dual 0.006712
tandem_vtx 0.005939
ted_AB 0.007689
ted_AB_unscaled 0.007727
ted_A 0.007221
ted_B 0.004622
ted_B_unscaled 0.005036
testbig 0.004977
TF13 0.005101
TF14 0.005087
TF15 0.004963
TF16 0.006431
TF17 0.010683
TF18 0.030401
TF19 0.101981
thermal1 0.008534
thermal2 0.160041
thermal 0.003891
thermomech_dK 0.045108
thermomech_dM 0.026835
thermomech_TC 0.016897
thread 0.049605
tmt_sym 0.091983
tmt_unsym 0.076391
tn2010 0.026163
tols1090 0.004986
tols2000 0.006052
tols340 0.005020
tols4000 0.006842
tomographic1 0.014173
torsion1 0.005232
torso1 0.120071
torso2 0.019103
torso3 0.097461
trans4 1.721555
transient 0.910678
trdheim 0.024847
Trec13 0.007618
Trec14 0.032855
Trefethen_150 0.004988
Trefethen_20000b 0.009839
Trefethen_20000 0.009879
Trefethen_2000 0.004892
Trefethen_200b 0.004933
Trefethen_200 0.004981
Trefethen_300 0.005256
Trefethen_500 0.004930
Trefethen_700 0.005105
troll 0.151804
TSC_OPF_1047 0.026833
TSC_OPF_300 0.023563
TS 0.004899
TSOPF_FS_b162_c1 0.020519
TSOPF_FS_b162_c3 0.090403
TSOPF_FS_b162_c4 0.119971
TSOPF_FS_b300_c2 0.204921
TSOPF_FS_b300_c3 0.327643
TSOPF_FS_b300 0.101628
TSOPF_FS_b39_c19 0.212455
TSOPF_FS_b39_c30 0.342823
TSOPF_FS_b39_c7 0.065891
TSOPF_FS_b9_c1 0.009012
TSOPF_FS_b9_c6 0.042443
TSOPF_RS_b162_c1 0.004954
TSOPF_RS_b162_c3 0.008290
TSOPF_RS_b162_c4 0.012040
TSOPF_RS_b2052_c1 0.075673
TSOPF_RS_b2383_c1 0.161650
TSOPF_RS_b2383 0.163197
TSOPF_RS_b300_c1 0.020381
TSOPF_RS_b300_c2 0.037370
TSOPF_RS_b300_c3 0.053994
TSOPF_RS_b39_c19 0.014268
TSOPF_RS_b39_c30 0.025140
TSOPF_RS_b39_c7 0.006854
TSOPF_RS_b678_c1 0.050299
TSOPF_RS_b678_c2 0.094724
TSOPF_RS_b9_c6 0.003945
ts-palko 0.205153
tsyl201 0.029483
tub1000 0.004984
tub100 0.004973
tube1 0.015631
tube2 0.015539
tuma1 0.005072
tuma2 0.005011
turon_m 0.028947
twotone 0.027001
tx2010 0.092279
ukerbe1_dual 0.004954
ukerbe1 0.005204
uk 0.004960
ulevimin 0.071018
USpowerGrid 0.004949
usroads-48 0.006246
usroads 0.006294
ut2010 0.014628
utm1700b 0.003928
utm300 0.005060
utm3060 0.005061
utm5940 0.005038
va2010 0.031419
vanbody 0.033361
venkat01 0.027793
venturiLevel3 0.294205
vfem 0.025793
vibrobox 0.006880
viscoplastic1 0.004952
viscoplastic2 0.007282
viscorocks 0.020395
vsp_barth5_1Ksep_50in_5Kout 0.006536
vsp_bcsstk30_500sep_10in_1Kout 0.076670
vsp_befref_fxm_2_4_air02 0.011682
vsp_bump2_e18_aa01_model1_crew1 0.013765
vsp_c-30_data_data 0.012935
vsp_c-60_data_cti_cs4 0.029834
vsp_data_and_seymourl 0.004995
vsp_finan512_scagr7-2c_rlfddd 0.030510
vsp_mod2_pgp2_slptsk 0.042451
vsp_model1_crew1_cr42_south31 0.178527
vsp_msc10848_300sep_100in_1Kout 0.032905
vsp_p0291_seymourl_iiasa 0.005246
vsp_sctap1-2b_and_seymourl 0.023773
vsp_south31_slptsk 0.100485
vsp_vibrobox_scagr7-2c_rlfddd 0.021363
vt2010 0.005328
wa2010 0.023879
wang1 0.005153
wang2 0.005014
wang3 0.004973
wang4 0.004691
water_tank 0.032505
wathen100 0.007504
wathen120 0.008353
watson_1 0.027075
watson_2 0.045144
watt_1 0.005007
watt_2 0.005059
wave 0.038168
wb-cs-stanford 0.008108
webbase-1M 0.247304
web-BerkStan 0.140597
web-Google 0.160024
web-NotreDame 0.144068
web-Stanford 0.052679
well1033 0.004990
well1850 0.005007
west0655 0.004980
west0989 0.005005
west1505 0.005007
west2021 0.005000
wheel_601 0.169145
whitaker3_dual 0.005043
whitaker3 0.005096
wi2010 0.027032
wikipedia-20051105 0.888526
wiki-Talk 6.227369
wiki-Vote 0.008262
windscreen 0.020884
wing 0.006807
wing_nodal 0.005243
Wordnet3 0.006180
world 0.008383
wv2010 0.016022
ww_vref_6405 0.005075
wy2010 0.011084
x104 0.112916
xenon1 0.021111
xenon2 0.060173
xingo3012 0.004948
xingo_afonso_itaipu 0.004870
yeast 0.004976
young1c 0.005163
young2c 0.004916
young3c 0.004998
Zd_Jac2_db 0.013021
Zd_Jac2 0.027034
Zd_Jac3_db 0.013616
Zd_Jac3 0.030051
Zd_Jac6_db 0.012697
Zd_Jac6 0.027758
zenios 0.003917
zeros_nopss_13k 0.004970
Zewail 0.006172
Zhao1 0.004940
