Matrix millisec_spmv
n4c6-b2 0.005030
n4c6-b3 0.004924
n4c6-b4 0.005000
n4c6-b5 0.006655
n4c6-b6 0.017348
n4c6-b7 0.028916
n4c6-b8 0.057463
n4c6-b9 0.055440
Na5 0.006043
NACA0015 0.191044
nasa1824 0.004943
nasa2146 0.004046
nasa2910 0.004916
nasa4704 0.004992
nasasrb 0.053210
nc2010 0.041554
ncvxbqp1 0.007879
ncvxqp1 0.004909
ncvxqp3 0.010301
ncvxqp5 0.009229
ncvxqp7 0.011343
ncvxqp9 0.005210
nd12k 0.146997
nd2010 0.019206
nd24k 0.290324
nd3k 0.036701
nd6k 0.072043
ne2010 0.026378
nemeth01 0.009156
nemeth02 0.007395
nemeth03 0.007392
nemeth04 0.007471
nemeth05 0.007405
nemeth06 0.007410
nemeth07 0.007459
nemeth08 0.007454
nemeth09 0.007392
nemeth10 0.007522
nemeth11 0.007556
nemeth12 0.007734
nemeth13 0.007840
nemeth14 0.007862
nemeth15 0.008012
nemeth16 0.008197
nemeth17 0.009602
nemeth18 0.009741
nemeth19 0.013157
nemeth20 0.017400
nemeth21 0.019685
nemeth22 0.021182
nemeth23 0.022966
nemeth24 0.023067
nemeth25 0.022994
nemeth26 0.022975
nemscem 0.004899
nemsemm1 0.048193
nemsemm2 0.018611
nemspmm1 0.005455
nemspmm2 0.006241
nemswrld 0.007790
neos1 0.014152
neos2 0.024330
neos3 0.219650
neos 0.045914
net100 0.034860
net125 0.043037
net150 0.050216
net25 0.008233
net4-1 0.066683
net50 0.018893
net75 0.026597
netherlands_osm 0.193788
netscience 0.004972
netz4504_dual 0.003981
netz4504 0.004823
nh2010 0.006820
nl 0.005002
nlpkkt80 0.631478
NLR 1.771895
nm2010 0.027985
nmos3 0.009482
nnc1374 0.005821
nnc666 0.004933
nopoly 0.004957
nopss_11k 0.004978
nos1 0.004916
nos2 0.004901
nos3 0.004919
nos6 0.004917
nos7 0.004981
NotreDame_actors 0.063780
NotreDame_yeast 0.004994
N_pid 0.008942
N_reactome 0.017443
ns3Da 0.029550
nsct 0.013473
nsir 0.005394
nug08-3rd 0.004873
nv2010 0.010550
ny2010 0.047735
obstclae 0.004943
odepa400 0.003938
odepb400 0.004837
ODLIS 0.004943
offshore 0.103249
oh2010 0.049338
ohne2 0.202137
oilpan 0.069531
ok2010 0.038061
olafu 0.018574
olesnik0 0.019427
olm1000 0.004900
olm100 0.004959
olm2000 0.004854
olm5000 0.005035
olm500 0.004996
onera_dual 0.008556
onetone1 0.010963
onetone2 0.007503
OPF_10000 0.011839
OPF_3754 0.005792
OPF_6000 0.009169
opt1 0.028108
or2010 0.032020
orani678 0.006879
orbitRaising_2 0.004952
orbitRaising_3 0.004956
orbitRaising_4 0.004965
Oregon-1 0.061327
Oregon-2 0.032179
orsirr_1 0.004988
orsirr_2 0.004993
orsreg_1 0.004974
p010 0.010426
p05 0.007106
p2756 0.005894
p2p-Gnutella04 0.005657
p2p-Gnutella05 0.005030
p2p-Gnutella06 0.006022
p2p-Gnutella08 0.004978
p2p-Gnutella09 0.005000
p2p-Gnutella24 0.007387
p2p-Gnutella25 0.006480
p2p-Gnutella30 0.007166
p2p-Gnutella31 0.008986
p6000 0.039170
pa2010 0.063070
packing-500x100x100-b050 0.872526
para-10 0.129367
parabolic_fem 0.088501
patents_main 0.028970
patents 0.946617
pattern1 0.113774
pcb1000 0.009755
pcb3000 0.033589
pcrystk02 0.018259
pcrystk03 0.029874
pct20stif 0.051181
pdb1HYS 0.055435
pde225 0.004909
pde2961 0.005275
pde900 0.004960
Pd 0.005006
pds-100 0.035436
pds10 0.005793
pds-30 0.009212
pds-40 0.011687
pds-50 0.017941
pds-60 0.023423
pds-70 0.026209
pds-80 0.029541
pds-90 0.032585
pesa 0.004898
pf2177 0.005029
pfinan512 0.010588
pgp2 0.004908
PGPgiantcompo 0.006811
photogrammetry2 0.005070
photogrammetry 0.004886
piston 0.004896
pivtol 0.004856
pkustk01 0.021093
pkustk02 0.012348
pkustk03 0.061078
pkustk04 0.079225
pkustk05 0.037277
pkustk06 0.043174
pkustk07 0.031446
pkustk08 0.040015
pkustk09 0.033275
pkustk10 0.085112
pkustk11 0.087453
pkustk12 0.122050
pkustk13 0.104852
pkustk14 0.195804
plat1919 0.004968
plbuckle 0.004908
plddb 0.004965
pli 0.024357
pltexpa 0.004912
poisson3Da 0.008521
poisson3Db 0.061524
polblogs 0.004943
poli3 0.016307
poli4 0.015612
poli_large 0.021688
poli 0.005058
pores_2 0.004921
pores_3 0.005088
power 0.005069
powersim 0.004935
PR02R 0.142705
pre2 0.193311
preferentialAttachment 0.034096
Pres_Poisson 0.010454
primagaz 0.010546
progas 0.004960
psmigr_1 0.009054
psmigr_2 0.008604
psmigr_3 0.009048
psse0 0.005073
psse1 0.005472
psse2 0.004377
pwtk 0.224173
pwt 0.006450
qa8fk 0.042763
qa8fm 0.042762
qc2534 0.005358
qh1484 0.004925
qh768 0.004957
qh882 0.005016
qiulp 0.006436
qpband 0.004907
QRpivot 0.005007
r05 0.006362
radfr1 0.004941
raefsky1 0.004869
raefsky2 0.004883
raefsky3 0.024632
raefsky4 0.023702
raefsky5 0.005347
raefsky6 0.005293
rail_1357 0.004997
rail_20209 0.004949
rail_5177 0.004992
rail_79841 0.011364
Raj1 1.122269
rajat01 0.017299
rajat02 0.007850
rajat03 0.004882
rajat04 0.006072
rajat06 0.004974
rajat07 0.005233
rajat08 0.005265
rajat09 0.004931
rajat10 0.005050
rajat12 0.013492
rajat13 0.050188
rajat15 0.021090
rajat16 0.312486
rajat18 0.291560
rajat19 0.009085
rajat20 0.305508
rajat21 3.911891
rajat22 0.071487
rajat23 0.046670
rajat24 1.694986
rajat25 0.312931
rajat26 0.071120
rajat27 0.032024
ramage02 0.035167
rat 0.005552
rdb1250l 0.004899
rdb1250 0.005336
rdb200l 0.004982
rdb200 0.005007
rdb2048 0.004875
rdb2048_noL 0.005063
rdb3200l 0.005188
rdb450l 0.005160
rdb450 0.004968
rdb5000 0.005022
rdb800l 0.004965
rdb968 0.004998
rdist1 0.005277
rdist2 0.004888
rdist3a 0.004977
rel6 0.005000
rel7 0.005054
rel8 0.020901
rel9 0.518402
relat6 0.004881
relat7 0.003781
relat8 0.029900
reorientation_1 0.005885
reorientation_2 0.009600
reorientation_3 0.014297
reorientation_4 0.015404
reorientation_5 0.016627
reorientation_6 0.017136
reorientation_7 0.017296
reorientation_8 0.016711
Reuters911 0.011507
RFdevice 0.012293
rgg_n_2_15_s0 0.008973
rgg_n_2_16_s0 0.018855
rgg_n_2_17_s0 0.042704
rgg_n_2_18_s0 0.086656
rgg_n_2_19_s0 0.177218
rgg_n_2_20_s0 0.379594
rgg_n_2_21_s0 0.862495
rgg_n_2_22_s0 2.012867
ri2010 0.005076
rim 0.022158
rlfddd 0.005602
rlfdual 0.006325
rlfprim 0.008112
rma10 0.043315
road_central 2.139454
roadNet-CA 0.149574
roadNet-PA 0.086127
roadNet-TX 0.106686
road_usa 2.147208
Roget 0.005140
rosen10 0.014616
rosen2 0.008709
rosen8 0.005916
rotor2 0.004873
route 0.020388
Rucci1 0.160138
rw136 0.004876
rw496 0.005032
rw5151 0.004918
S10PI_n1 0.004972
S10PI_n 0.005272
s1rmq4m1 0.005548
s1rmt3m1 0.005482
S20PI_n1 0.005004
S20PI_n 0.004900
s2rmq4m1 0.005563
s2rmt3m1 0.005478
s3dkq4m2 0.089765
s3dkt3m2 0.080915
s3rmt3m1 0.005436
s3rmt3m3 0.005228
S40PI_n1 0.005155
S40PI_n 0.003869
s4dkt3m2 0.080943
S80PI_n1 0.005078
S80PI_n 0.003957
saylr1 0.004880
saylr3 0.004961
saylr4 0.005007
sc2010 0.026991
sc205-2r 0.004972
scagr7-2b 0.004997
scagr7-2c 0.004898
scagr7-2r 0.004981
scfxm1-2b 0.005055
scfxm1-2r 0.006742
SciMet 0.004987
scircuit 0.033670
scrs8-2b 0.004966
scrs8-2r 0.004980
scsd8-2b 0.005024
scsd8-2r 0.005755
sctap1-2b 0.004986
sctap1-2c 0.004893
sctap1-2r 0.005335
sd2010 0.009327
se 0.004994
seymourl 0.005033
sgpf5y6 0.032856
shallow_water1 0.006852
shallow_water2 0.006859
shar_te2-b1 0.005026
shar_te2-b2 0.016852
shar_te2-b3 0.019949
sherman1 0.005002
sherman2 0.005002
sherman3 0.005043
sherman4 0.004976
sherman5 0.004990
shermanACa 0.031192
shermanACb 0.125374
shermanACd 0.056576
ship_001 0.057817
ship_003 0.126935
shipsec1 0.136370
shipsec5 0.174477
shipsec8 0.114025
shl_0 0.018596
shl_200 0.019370
shl_400 0.018875
shock-9 0.004922
shuttle_eddy 0.004956
shyy161 0.006017
shyy41 0.004901
Si10H16 0.017909
Si2 0.004856
Si34H36 0.095496
Si41Ge41H72 0.235789
Si5H12 0.015764
Si87H76 0.216326
Sieber 0.025822
SiH4 0.005073
SiNa 0.005512
sinc12 0.006579
sinc15 0.008153
sinc18 0.019653
SiO2 0.189325
SiO 0.030543
sit100 0.005028
skirt 0.005055
slptsk 0.004900
SmaGri 0.006433
small 0.004977
smallworld 0.029966
sme3Da 0.016589
sme3Db 0.038832
sme3Dc 0.058772
smt 0.045746
soc-Epinions1 0.026263
soc-sign-epinions 0.051674
soc-sign-Slashdot081106 0.014609
soc-sign-Slashdot090216 0.015873
soc-sign-Slashdot090221 0.016624
soc-Slashdot0811 0.035439
soc-Slashdot0902 0.037479
south31 0.005680
spaceShuttleEntry_1 0.004518
spaceShuttleEntry_2 0.009080
spaceShuttleEntry_3 0.010739
spaceShuttleEntry_4 0.014257
spaceStation_10 0.004966
spaceStation_11 0.004949
spaceStation_12 0.005003
spaceStation_13 0.004913
spaceStation_14 0.004967
spaceStation_4 0.004998
spaceStation_5 0.004983
spaceStation_6 0.005015
spaceStation_7 0.004882
spaceStation_8 0.004949
spaceStation_9 0.005003
sparsine 0.055709
specular 0.135204
spiral 0.004989
spmsrtls 0.005213
srb1 0.057890
sstmodel 0.004992
Stanford_Berkeley 0.940184
Stanford 0.619996
stat96v1 0.006735
stat96v4 0.120649
stat96v5 0.004368
std1_Jac2_db 0.012801
std1_Jac2 0.024270
std1_Jac3_db 0.013002
std1_Jac3 0.025987
steam2 0.004943
steam3 0.003994
StocF-1465 0.486284
stoch_aircraft 0.004963
stokes128 0.010438
stokes64 0.004992
stokes64s 0.004894
stomach 0.077631
stormg2-125 0.009460
stormg2-27 0.004940
stormg2-8 0.004937
struct3 0.036712
struct4 0.006216
sts4098 0.006032
stufe-10 0.004979
stufe 0.005062
swang1 0.004908
swang2 0.004973
t2dah_a 0.005654
t2dah_e 0.005644
t2dah 0.005634
t2dal_a 0.004869
t2dal_bci 0.004983
t2dal_e 0.005096
t2dal 0.004939
t2d_q4 0.004931
t2d_q9 0.004882
t2em 0.107860
t3dh_a 0.081403
t3dh_e 0.081396
t3dh 0.079418
t3dl_a 0.010470
t3dl_e 0.004928
t3dl 0.010439
t520 0.005598
t60k 0.005042
tandem_dual 0.007565
tandem_vtx 0.006328
ted_AB 0.008656
ted_AB_unscaled 0.008656
ted_A 0.008114
ted_B 0.004984
ted_B_unscaled 0.004941
testbig 0.005105
TF13 0.005166
TF14 0.003838
TF15 0.005016
TF16 0.006236
TF17 0.011325
TF18 0.039046
TF19 0.151464
thermal1 0.010403
thermal2 0.222163
thermal 0.004893
thermomech_dK 0.063766
thermomech_dM 0.036054
thermomech_TC 0.020793
thread 0.055483
tmt_sym 0.139898
tmt_unsym 0.104353
tn2010 0.033732
tols1090 0.005044
tols2000 0.006061
tols340 0.004898
tols4000 0.005897
tomographic1 0.012449
torsion1 0.005122
torso1 0.138397
torso2 0.026243
torso3 0.147709
trans4 1.711753
transient 0.926066
trdheim 0.029324
Trec13 0.007574
Trec14 0.032813
Trefethen_150 0.004874
Trefethen_20000b 0.010878
Trefethen_20000 0.010846
Trefethen_2000 0.004916
Trefethen_200b 0.004919
Trefethen_200 0.005504
Trefethen_300 0.005105
Trefethen_500 0.004990
Trefethen_700 0.004974
troll 0.207775
TSC_OPF_1047 0.027367
TSC_OPF_300 0.026533
TS 0.004925
TSOPF_FS_b162_c1 0.020425
TSOPF_FS_b162_c3 0.092543
TSOPF_FS_b162_c4 0.126210
TSOPF_FS_b300_c2 0.201812
TSOPF_FS_b300_c3 0.296529
TSOPF_FS_b300 0.098774
TSOPF_FS_b39_c19 0.209048
TSOPF_FS_b39_c30 0.344722
TSOPF_FS_b39_c7 0.065340
TSOPF_FS_b9_c1 0.008955
TSOPF_FS_b9_c6 0.042413
TSOPF_RS_b162_c1 0.005101
TSOPF_RS_b162_c3 0.009770
TSOPF_RS_b162_c4 0.016793
TSOPF_RS_b2052_c1 0.079856
TSOPF_RS_b2383_c1 0.164881
TSOPF_RS_b2383 0.163629
TSOPF_RS_b300_c1 0.022252
TSOPF_RS_b300_c2 0.041052
TSOPF_RS_b300_c3 0.058711
TSOPF_RS_b39_c19 0.016180
TSOPF_RS_b39_c30 0.035793
TSOPF_RS_b39_c7 0.007650
TSOPF_RS_b678_c1 0.055205
TSOPF_RS_b678_c2 0.099700
TSOPF_RS_b9_c6 0.004884
ts-palko 0.207433
tsyl201 0.033108
tub1000 0.004902
tub100 0.004132
tube1 0.020811
tube2 0.020686
tuma1 0.005002
tuma2 0.004968
turon_m 0.038918
twotone 0.038558
tx2010 0.126732
ukerbe1_dual 0.005075
ukerbe1 0.003821
uk 0.004868
ulevimin 0.070910
USpowerGrid 0.004977
usroads-48 0.007413
usroads 0.007511
ut2010 0.015116
utm1700b 0.005398
utm300 0.003867
utm3060 0.004907
utm5940 0.004932
va2010 0.043733
vanbody 0.049389
venkat01 0.043360
venturiLevel3 0.378828
vfem 0.035217
vibrobox 0.008101
viscoplastic1 0.004886
viscoplastic2 0.008143
viscorocks 0.028646
vsp_barth5_1Ksep_50in_5Kout 0.006450
vsp_bcsstk30_500sep_10in_1Kout 0.086936
vsp_befref_fxm_2_4_air02 0.012255
vsp_bump2_e18_aa01_model1_crew1 0.015859
vsp_c-30_data_data 0.012836
vsp_c-60_data_cti_cs4 0.029367
vsp_data_and_seymourl 0.005208
vsp_finan512_scagr7-2c_rlfddd 0.037869
vsp_mod2_pgp2_slptsk 0.043003
vsp_model1_crew1_cr42_south31 0.177560
vsp_msc10848_300sep_100in_1Kout 0.038223
vsp_p0291_seymourl_iiasa 0.005080
vsp_sctap1-2b_and_seymourl 0.022669
vsp_south31_slptsk 0.099908
vsp_vibrobox_scagr7-2c_rlfddd 0.027241
vt2010 0.005815
wa2010 0.030042
wang1 0.004978
wang2 0.003808
wang3 0.004962
wang4 0.004640
water_tank 0.045662
wathen100 0.008776
wathen120 0.009888
watson_1 0.038865
watson_2 0.063389
watt_1 0.004962
watt_2 0.003836
wave 0.054011
wb-cs-stanford 0.008061
webbase-1M 0.247360
web-BerkStan 0.205207
web-Google 0.200254
web-NotreDame 0.140392
web-Stanford 0.068744
well1033 0.004937
well1850 0.003951
west0655 0.004868
west0989 0.005300
west1505 0.004929
west2021 0.004786
wheel_601 0.174379
whitaker3_dual 0.005309
whitaker3 0.003919
wi2010 0.035754
wikipedia-20051105 0.971739
wiki-Talk 6.208577
wiki-Vote 0.008132
windscreen 0.026025
wing 0.006842
wing_nodal 0.005302
Wordnet3 0.006978
world 0.009156
wv2010 0.021530
ww_vref_6405 0.005042
wy2010 0.011364
x104 0.135148
xenon1 0.030318
xenon2 0.101152
xingo3012 0.004766
xingo_afonso_itaipu 0.004995
yeast 0.005009
young1c 0.004962
young2c 0.004981
young3c 0.004914
Zd_Jac2_db 0.014565
Zd_Jac2 0.026454
Zd_Jac3_db 0.015085
Zd_Jac3 0.029465
Zd_Jac6_db 0.014458
Zd_Jac6 0.027370
zenios 0.004941
zeros_nopss_13k 0.003838
Zewail 0.005633
Zhao1 0.005148
